hash,evaluator,answer,evaluator_type,start_time,end_time,duration,fluency,adequacy
63ce72833447e73846044f9af3b0101914ef66d9,Expert 12,,Expert-2FA,2026-02-22T17:05:54.749000,2026-02-22T17:06:06.971000,12.222,75,90
63ce72833447e73846044f9af3b0101914ef66d9,Expert 10,,Expert-2FA,2026-02-25T14:16:58.980000,2026-02-25T14:18:09.752000,70.772,74,100
b2823a6c067844eb1cd386632577de12ec55564c,Expert 9,,Expert-2FA,2026-02-20T18:01:05.904000,2026-02-20T18:03:59.549000,173.645,60,54
b2823a6c067844eb1cd386632577de12ec55564c,Expert 8,,Expert-2FA,2026-02-21T09:24:27.447000,2026-02-21T09:25:24.300000,56.853,70,43
b2823a6c067844eb1cd386632577de12ec55564c,Expert 12,,Expert-2FA,2026-02-22T17:08:00.076000,2026-02-22T17:08:29.724000,29.648,77,50
b2823a6c067844eb1cd386632577de12ec55564c,Expert 10,,Expert-2FA,2026-02-25T14:24:22.533000,2026-02-25T14:25:26.288000,63.755,92,33
45489be87419c5cee7973f6546c9e3941a6ae6ae,Expert 9,,Expert-2FA,2026-02-20T18:49:50.886000,2026-02-20T18:53:40.337000,229.451,96,97
45489be87419c5cee7973f6546c9e3941a6ae6ae,Expert 8,,Expert-2FA,2026-02-21T09:54:59.453000,2026-02-21T09:55:27.102000,27.649,96,96
45489be87419c5cee7973f6546c9e3941a6ae6ae,Expert 12,,Expert-2FA,2026-02-22T16:58:54.529000,2026-02-22T16:59:04.484000,9.955,100,100
45489be87419c5cee7973f6546c9e3941a6ae6ae,Expert 10,,Expert-2FA,2026-02-25T14:39:20.462000,2026-02-25T14:39:57.061000,36.599,92,100
8d99627a9b05a6a05c84cd3afd2ee8ebbe60c1f0,Expert 9,,Expert-2FA,2026-02-20T18:05:29.865000,2026-02-20T18:05:45.612000,15.747,57,85
8d99627a9b05a6a05c84cd3afd2ee8ebbe60c1f0,Expert 8,,Expert-2FA,2026-02-21T09:33:00.860000,2026-02-21T09:33:31.578000,30.718,30,68
8d99627a9b05a6a05c84cd3afd2ee8ebbe60c1f0,Expert 12,,Expert-2FA,2026-02-22T16:59:40.458000,2026-02-22T16:59:52.535000,12.077,97,100
8d99627a9b05a6a05c84cd3afd2ee8ebbe60c1f0,Expert 10,,Expert-2FA,2026-02-25T14:34:05.712000,2026-02-25T14:34:26.827000,21.115,46,100
31109b5541f9ee8ea771e3c12833050efa9f8c9e,Expert 9,,Expert-2FA,2026-02-20T18:14:42.146000,2026-02-20T18:15:22.977000,40.831,93,95
31109b5541f9ee8ea771e3c12833050efa9f8c9e,Expert 8,,Expert-2FA,2026-02-21T09:24:19.343000,2026-02-21T09:24:27.335000,7.992,97,99
31109b5541f9ee8ea771e3c12833050efa9f8c9e,Expert 12,,Expert-2FA,2026-02-22T17:07:25.660000,2026-02-22T17:07:31.337000,5.677,100,100
31109b5541f9ee8ea771e3c12833050efa9f8c9e,Expert 10,,Expert-2FA,2026-02-25T14:04:27.595000,2026-02-25T14:04:39.042000,11.447,100,100
c48d6a447849ec7c7d02502cdba0a1d960ecd4c7,Expert 9,,Expert-2FA,2026-02-20T18:30:15.042000,2026-02-20T18:32:58.083000,163.041,94,71
c48d6a447849ec7c7d02502cdba0a1d960ecd4c7,Expert 8,,Expert-2FA,2026-02-21T09:29:45.095000,2026-02-21T09:30:10.817000,25.722,98,38
c48d6a447849ec7c7d02502cdba0a1d960ecd4c7,Expert 12,,Expert-2FA,2026-02-22T16:58:24.774000,2026-02-22T16:58:45.588000,20.814,100,75
c48d6a447849ec7c7d02502cdba0a1d960ecd4c7,Expert 10,,Expert-2FA,2026-02-25T14:38:23.067000,2026-02-25T14:39:20.301000,57.234,99,71
c83bf411fbe1f734e88266d19f7df0ebeb72477f,Expert 9,,Expert-2FA,2026-02-20T18:20:48.057000,2026-02-20T18:21:02.798000,14.741,70,98
c83bf411fbe1f734e88266d19f7df0ebeb72477f,Expert 8,,Expert-2FA,2026-02-21T09:32:36.395000,2026-02-21T09:33:00.698000,24.303,72,98
c83bf411fbe1f734e88266d19f7df0ebeb72477f,Expert 12,,Expert-2FA,2026-02-22T17:03:53.875000,2026-02-22T17:04:03.335000,9.46,98,98
c83bf411fbe1f734e88266d19f7df0ebeb72477f,Expert 10,,Expert-2FA,2026-02-25T14:29:37.631000,2026-02-25T14:30:00.807000,23.176,75,100
76a1dcd899ce7e64ec3f43abe0655cd57f6a9af4,Expert 9,,Expert-2FA,2026-02-20T18:45:01.708000,2026-02-20T18:46:56.367000,114.659,94,99
76a1dcd899ce7e64ec3f43abe0655cd57f6a9af4,Expert 8,,Expert-2FA,2026-02-21T09:57:05.157000,2026-02-21T09:58:02.326000,57.169,49,72
76a1dcd899ce7e64ec3f43abe0655cd57f6a9af4,Expert 12,,Expert-2FA,2026-02-22T17:09:17.008000,2026-02-22T17:09:49.051000,32.043,100,100
76a1dcd899ce7e64ec3f43abe0655cd57f6a9af4,Expert 10,,Expert-2FA,2026-02-25T14:02:07.062000,2026-02-25T14:02:59.731000,52.669,58,99
a861081bd228a2833a033c7641331b8da4cf3f75,Expert 9,,Expert-2FA,2026-02-20T18:09:42.588000,2026-02-20T18:13:13.434000,210.846,49,55
a861081bd228a2833a033c7641331b8da4cf3f75,Expert 8,,Expert-2FA,2026-02-21T09:23:30.744000,2026-02-21T09:24:19.239000,48.495,27,45
a861081bd228a2833a033c7641331b8da4cf3f75,Expert 12,,Expert-2FA,2026-02-22T17:10:47.560000,2026-02-22T17:11:22.350000,34.79,63,36
a861081bd228a2833a033c7641331b8da4cf3f75,Expert 10,,Expert-2FA,2026-02-25T14:36:51.727000,2026-02-25T14:38:07.389000,75.662,37,38
a3cbe57f0a37bcc1bbf4392ebd394ea2c33b8afe,Expert 9,,Expert-2FA,2026-02-20T18:15:23.062000,2026-02-20T18:19:11.277000,228.215,72,29
a3cbe57f0a37bcc1bbf4392ebd394ea2c33b8afe,Expert 8,,Expert-2FA,2026-02-21T09:50:49.081000,2026-02-21T09:51:42.263000,53.182,38,25
a3cbe57f0a37bcc1bbf4392ebd394ea2c33b8afe,Expert 12,,Expert-2FA,2026-02-22T17:03:14.783000,2026-02-22T17:03:40.808000,26.025,64,61
a3cbe57f0a37bcc1bbf4392ebd394ea2c33b8afe,Expert 10,,Expert-2FA,2026-02-25T14:39:57.240000,2026-02-25T14:40:52.212000,54.972,87,1
816ff7006d6123b54d3c0d00e475d4b9e57d1ea7,Expert 9,,Expert-2FA,2026-02-20T18:53:40.410000,2026-02-20T18:53:56.112000,15.702,96,97
816ff7006d6123b54d3c0d00e475d4b9e57d1ea7,Expert 8,,Expert-2FA,2026-02-21T09:33:39.544000,2026-02-21T09:34:01.087000,21.543,98,60
816ff7006d6123b54d3c0d00e475d4b9e57d1ea7,Expert 12,,Expert-2FA,2026-02-22T17:03:40.963000,2026-02-22T17:03:53.777000,12.814,100,97
816ff7006d6123b54d3c0d00e475d4b9e57d1ea7,Expert 10,,Expert-2FA,2026-02-25T14:12:48.530000,2026-02-25T14:13:13.638000,25.108,97,94
c2d2726f8d89d3f3265bbcf4ec41ae071d08bf73,Expert 9,,Expert-2FA,2026-02-20T18:06:19.110000,2026-02-20T18:07:56.354000,97.244,56,78
c2d2726f8d89d3f3265bbcf4ec41ae071d08bf73,Expert 8,,Expert-2FA,2026-02-21T09:51:54.407000,2026-02-21T09:52:16.824000,22.417,13,39
c2d2726f8d89d3f3265bbcf4ec41ae071d08bf73,Expert 12,,Expert-2FA,2026-02-22T17:04:21.895000,2026-02-22T17:04:55.193000,33.298,53,64
c2d2726f8d89d3f3265bbcf4ec41ae071d08bf73,Expert 10,,Expert-2FA,2026-02-25T14:18:09.865000,2026-02-25T14:18:40.801000,30.936,2,53
95c857436753bae3882f6f7e6f5a99ce0016c7d1,Expert 9,,Expert-2FA,2026-02-20T18:36:40.966000,2026-02-20T18:38:25.319000,104.353,48,68
95c857436753bae3882f6f7e6f5a99ce0016c7d1,Expert 8,,Expert-2FA,2026-02-21T09:54:17.731000,2026-02-21T09:54:59.304000,41.573,26,56
95c857436753bae3882f6f7e6f5a99ce0016c7d1,Expert 12,,Expert-2FA,2026-02-22T17:02:46.437000,2026-02-22T17:03:14.674000,28.237,90,64
95c857436753bae3882f6f7e6f5a99ce0016c7d1,Expert 10,,Expert-2FA,2026-02-25T14:08:11.546000,2026-02-25T14:11:34.933000,203.387,28,58
89ac42a7fe4439a1e1f67760708f3e94f03574dd,Expert 9,,Expert-2FA,2026-02-20T17:46:25.424000,2026-02-20T17:47:09.725000,44.301,98,98
89ac42a7fe4439a1e1f67760708f3e94f03574dd,Expert 8,,Expert-2FA,2026-02-21T09:49:48.835000,2026-02-21T09:50:05.884000,17.049,45,97
89ac42a7fe4439a1e1f67760708f3e94f03574dd,Expert 12,,Expert-2FA,2026-02-22T17:05:17.573000,2026-02-22T17:05:29.630000,12.057,100,97
89ac42a7fe4439a1e1f67760708f3e94f03574dd,Expert 10,,Expert-2FA,2026-02-25T14:32:58.865000,2026-02-25T14:33:11.041000,12.176,75,100
21b2c104690957655266bda53f61fe245c799e90,Expert 9,,Expert-2FA,2026-02-20T17:47:26.851000,2026-02-20T17:48:45.663000,78.812,48,77
21b2c104690957655266bda53f61fe245c799e90,Expert 8,,Expert-2FA,2026-02-21T09:32:01.214000,2026-02-21T09:32:36.197000,34.983,11,64
21b2c104690957655266bda53f61fe245c799e90,Expert 12,,Expert-2FA,2026-02-22T17:12:02.811000,2026-02-22T17:12:26.611000,23.8,44,57
21b2c104690957655266bda53f61fe245c799e90,Expert 10,,Expert-2FA,2026-02-25T14:29:05.391000,2026-02-25T14:29:37.487000,32.096,49,49
60cabe417660a4ecbc23c4bdd05fa708c774c9ff,Expert 9,,Expert-2FA,2026-02-20T18:33:06.133000,2026-02-20T18:33:14.552000,8.419,97,98
60cabe417660a4ecbc23c4bdd05fa708c774c9ff,Expert 8,,Expert-2FA,2026-02-21T09:33:31.737000,2026-02-21T09:33:39.360000,7.623,98,9
60cabe417660a4ecbc23c4bdd05fa708c774c9ff,Expert 12,,Expert-2FA,2026-02-22T17:11:22.447000,2026-02-22T17:11:30.877000,8.43,100,94
60cabe417660a4ecbc23c4bdd05fa708c774c9ff,Expert 10,,Expert-2FA,2026-02-25T14:19:00.763000,2026-02-25T14:19:22.780000,22.017,100,0
5bd1bbeebda925d86e6d5dcb466eb634d4671b4a,Expert 9,,Expert-2FA,2026-02-20T18:22:48.772000,2026-02-20T18:23:16.101000,27.329,96,97
5bd1bbeebda925d86e6d5dcb466eb634d4671b4a,Expert 8,,Expert-2FA,2026-02-21T09:52:37.243000,2026-02-21T09:53:14.143000,36.9,98,59
5bd1bbeebda925d86e6d5dcb466eb634d4671b4a,Expert 12,,Expert-2FA,2026-02-22T17:05:29.784000,2026-02-22T17:05:41.876000,12.092,100,100
5bd1bbeebda925d86e6d5dcb466eb634d4671b4a,Expert 10,,Expert-2FA,2026-02-25T14:24:00.624000,2026-02-25T14:24:22.385000,21.761,94,100
1e18aa2502288f644f8ae414b02138929b6561e2,Expert 9,,Expert-2FA,2026-02-20T18:33:14.699000,2026-02-20T18:36:40.844000,206.145,68,97
1e18aa2502288f644f8ae414b02138929b6561e2,Expert 8,,Expert-2FA,2026-02-21T09:58:40.710000,2026-02-21T09:59:08.236000,27.526,88,47
1e18aa2502288f644f8ae414b02138929b6561e2,Expert 12,,Expert-2FA,2026-02-22T17:04:03.474000,2026-02-22T17:04:21.730000,18.256,100,37
1e18aa2502288f644f8ae414b02138929b6561e2,Expert 10,,Expert-2FA,2026-02-25T14:02:59.873000,2026-02-25T14:04:04.605000,64.732,56,95
72b09adea2dbd65a3d99dfa431c034c14180156c,Expert 9,,Expert-2FA,2026-02-20T17:45:01.143000,2026-02-20T17:45:41.645000,40.502,97,97
72b09adea2dbd65a3d99dfa431c034c14180156c,Expert 8,,Expert-2FA,2026-02-21T09:49:19.826000,2026-02-21T09:49:48.724000,28.898,36,58
72b09adea2dbd65a3d99dfa431c034c14180156c,Expert 12,,Expert-2FA,2026-02-22T17:02:38.143000,2026-02-22T17:02:46.262000,8.119,100,100
72b09adea2dbd65a3d99dfa431c034c14180156c,Expert 10,,Expert-2FA,2026-02-25T14:23:12.597000,2026-02-25T14:24:00.470000,47.873,33,25
c5fbe52d4985c864997ff32c9ff986c7685ded1b,Expert 9,,Expert-2FA,2026-02-20T17:47:09.841000,2026-02-20T17:47:26.777000,16.936,97,97
c5fbe52d4985c864997ff32c9ff986c7685ded1b,Expert 8,,Expert-2FA,2026-02-21T09:53:26.502000,2026-02-21T09:54:08.184000,41.682,51,99
c5fbe52d4985c864997ff32c9ff986c7685ded1b,Expert 12,,Expert-2FA,2026-02-22T17:08:37.354000,2026-02-22T17:08:55.080000,17.726,100,100
c5fbe52d4985c864997ff32c9ff986c7685ded1b,Expert 10,,Expert-2FA,2026-02-25T14:38:07.537000,2026-02-25T14:38:22.917000,15.38,97,100
456e4668eed55444340674157fb259cc4fbcc1cf,Expert 9,,Expert-2FA,2026-02-20T18:05:01.527000,2026-02-20T18:05:29.745000,28.218,83,67
456e4668eed55444340674157fb259cc4fbcc1cf,Expert 8,,Expert-2FA,2026-02-21T09:34:23.456000,2026-02-21T09:47:48.361000,804.905,98,62
456e4668eed55444340674157fb259cc4fbcc1cf,Expert 12,,Expert-2FA,2026-02-22T17:00:18.704000,2026-02-22T17:00:26.952000,8.248,100,55
456e4668eed55444340674157fb259cc4fbcc1cf,Expert 10,,Expert-2FA,2026-02-25T14:07:52.770000,2026-02-25T14:08:11.405000,18.635,87,78
33f9b845de65356a3b519fbad87ff62a27a4bd27,Expert 9,,Expert-2FA,2026-02-20T18:19:11.405000,2026-02-20T18:20:47.927000,96.522,96,85
33f9b845de65356a3b519fbad87ff62a27a4bd27,Expert 8,,Expert-2FA,2026-02-21T09:50:23.793000,2026-02-21T09:50:37.337000,13.544,98,55
33f9b845de65356a3b519fbad87ff62a27a4bd27,Expert 12,,Expert-2FA,2026-02-22T17:07:31.494000,2026-02-22T17:07:47.926000,16.432,95,64
33f9b845de65356a3b519fbad87ff62a27a4bd27,Expert 10,,Expert-2FA,2026-02-25T14:04:04.702000,2026-02-25T14:04:27.453000,22.751,88,63
8afc94ec777297fb135510ead03875f1620cd154,Expert 9,,Expert-2FA,2026-02-20T18:29:07.454000,2026-02-20T18:30:14.932000,67.478,80,96
8afc94ec777297fb135510ead03875f1620cd154,Expert 8,,Expert-2FA,2026-02-21T09:34:01.302000,2026-02-21T09:34:23.246000,21.944,100,99
8afc94ec777297fb135510ead03875f1620cd154,Expert 12,,Expert-2FA,2026-02-22T17:10:38.810000,2026-02-22T17:10:47.403000,8.593,100,100
8afc94ec777297fb135510ead03875f1620cd154,Expert 10,,Expert-2FA,2026-02-25T14:18:40.952000,2026-02-25T14:19:00.609000,19.657,77,100
2546339b78912e70d022c92e795d81cf2b2dbdf4,Expert 9,,Expert-2FA,2026-02-20T18:38:25.438000,2026-02-20T18:38:34.030000,8.592,98,98
2546339b78912e70d022c92e795d81cf2b2dbdf4,Expert 8,,Expert-2FA,2026-02-21T09:56:16.094000,2026-02-21T09:56:26.394000,10.3,100,99
2546339b78912e70d022c92e795d81cf2b2dbdf4,Expert 12,,Expert-2FA,2026-02-22T17:06:33.400000,2026-02-22T17:06:39.797000,6.397,100,100
2546339b78912e70d022c92e795d81cf2b2dbdf4,Expert 10,,Expert-2FA,2026-02-25T14:40:52.363000,2026-02-25T14:41:39.793000,47.43,100,100
21e7d94f86772b7d82e1dea493686e89c6cc1800,Expert 9,,Expert-2FA,2026-02-20T18:40:12.224000,2026-02-20T18:41:58.439000,106.215,85,72
21e7d94f86772b7d82e1dea493686e89c6cc1800,Expert 8,,Expert-2FA,2026-02-21T09:58:02.472000,2026-02-21T09:58:40.548000,38.076,98,45
21e7d94f86772b7d82e1dea493686e89c6cc1800,Expert 12,,Expert-2FA,2026-02-22T17:06:07.080000,2026-02-22T17:06:26.430000,19.35,88,64
21e7d94f86772b7d82e1dea493686e89c6cc1800,Expert 10,,Expert-2FA,2026-02-25T14:13:13.777000,2026-02-25T14:16:58.816000,225.039,75,100
d2f14a6a01a708fbf43d640fd24588606b9fc0a2,Expert 9,,Expert-2FA,2026-02-20T19:23:19.248000,2026-02-20T19:23:38.552000,19.304,48,47
d2f14a6a01a708fbf43d640fd24588606b9fc0a2,Expert 8,,Expert-2FA,2026-02-21T10:20:37.021000,2026-02-21T10:20:52.130000,15.109,37,31
d2f14a6a01a708fbf43d640fd24588606b9fc0a2,Expert 12,,Expert-2FA,2026-02-22T17:16:32.851000,2026-02-22T17:16:48.763000,15.912,25,25
d2f14a6a01a708fbf43d640fd24588606b9fc0a2,Expert 10,,Expert-2FA,2026-02-25T15:40:07.972000,2026-02-25T15:40:24.253000,16.281,28,32
b535a47412d4f62b0aaecfce07fa3a1cf8ca03a3,Expert 9,,Expert-2FA,2026-02-20T19:37:44.606000,2026-02-20T19:37:52.566000,7.96,98,95
b535a47412d4f62b0aaecfce07fa3a1cf8ca03a3,Expert 8,,Expert-2FA,2026-02-21T10:05:40.472000,2026-02-21T10:05:56.149000,15.677,100,77
b535a47412d4f62b0aaecfce07fa3a1cf8ca03a3,Expert 12,,Expert-2FA,2026-02-22T17:20:47.910000,2026-02-22T17:20:55.781000,7.871,100,94
b535a47412d4f62b0aaecfce07fa3a1cf8ca03a3,Expert 10,,Expert-2FA,2026-02-25T15:37:31.550000,2026-02-25T15:37:47.895000,16.345,100,100
e7e47687ffbd8fc05ab8cfb989f31d54f8a1c8bc,Expert 9,,Expert-2FA,2026-02-20T19:04:19.673000,2026-02-20T19:07:08.530000,168.857,95,74
e7e47687ffbd8fc05ab8cfb989f31d54f8a1c8bc,Expert 8,,Expert-2FA,2026-02-21T10:23:40.515000,2026-02-21T10:24:07.864000,27.349,68,61
e7e47687ffbd8fc05ab8cfb989f31d54f8a1c8bc,Expert 12,,Expert-2FA,2026-02-22T17:23:54.410000,2026-02-22T17:24:16.525000,22.115,86,67
e7e47687ffbd8fc05ab8cfb989f31d54f8a1c8bc,Expert 10,,Expert-2FA,2026-02-25T15:41:45.762000,2026-02-25T15:42:37.007000,51.245,88,73
de3c232714dfd74bf19ef7d615dd99d18e2ea0fe,Expert 9,,Expert-2FA,2026-02-20T20:03:44.374000,2026-02-20T20:05:18.765000,94.391,98,98
de3c232714dfd74bf19ef7d615dd99d18e2ea0fe,Expert 8,,Expert-2FA,2026-02-21T10:04:07.726000,2026-02-21T10:04:13.509000,5.783,99,99
de3c232714dfd74bf19ef7d615dd99d18e2ea0fe,Expert 12,,Expert-2FA,2026-02-22T17:24:16.670000,2026-02-22T17:24:25.584000,8.914,100,100
de3c232714dfd74bf19ef7d615dd99d18e2ea0fe,Expert 10,,Expert-2FA,2026-02-25T15:30:00.445000,2026-02-25T15:30:24.798000,24.353,90,100
ea433f9a1f3a7a61682fd244777b4ac4094feaad,Expert 9,,Expert-2FA,2026-02-20T19:01:19.022000,2026-02-20T19:02:49.886000,90.864,44,52
ea433f9a1f3a7a61682fd244777b4ac4094feaad,Expert 8,,Expert-2FA,2026-02-21T10:02:27.010000,2026-02-21T10:02:51.990000,24.98,41,58
ea433f9a1f3a7a61682fd244777b4ac4094feaad,Expert 12,,Expert-2FA,2026-02-22T17:21:30.207000,2026-02-22T17:21:45.903000,15.696,63,89
ea433f9a1f3a7a61682fd244777b4ac4094feaad,Expert 10,,Expert-2FA,2026-02-25T15:40:24.407000,2026-02-25T15:40:43.780000,19.373,79,62
48570132c8ddb3ac3b622279671d65ea2d9d6b5c,Expert 9,,Expert-2FA,2026-02-20T19:46:53.331000,2026-02-20T19:47:02.073000,8.742,97,97
48570132c8ddb3ac3b622279671d65ea2d9d6b5c,Expert 8,,Expert-2FA,2026-02-21T10:20:52.225000,2026-02-21T10:21:04.994000,12.769,99,99
48570132c8ddb3ac3b622279671d65ea2d9d6b5c,Expert 12,,Expert-2FA,2026-02-22T17:17:37.057000,2026-02-22T17:17:43.168000,6.111,100,100
48570132c8ddb3ac3b622279671d65ea2d9d6b5c,Expert 10,,Expert-2FA,2026-02-25T15:41:30.817000,2026-02-25T15:41:45.615000,14.798,100,100
91836b79076bfdad7e6629ed21b275a3fa5cd30d,Expert 9,,Expert-2FA,2026-02-20T19:31:21.784000,2026-02-20T19:34:35.709000,193.925,73,96
91836b79076bfdad7e6629ed21b275a3fa5cd30d,Expert 8,,Expert-2FA,2026-02-21T10:27:46.013000,2026-02-21T10:28:26.326000,40.313,71,62
91836b79076bfdad7e6629ed21b275a3fa5cd30d,Expert 12,,Expert-2FA,2026-02-22T17:15:23.478000,2026-02-22T17:15:55.429000,31.951,75,68
91836b79076bfdad7e6629ed21b275a3fa5cd30d,Expert 10,,Expert-2FA,2026-02-25T14:43:55.793000,2026-02-25T14:44:34.655000,38.862,48,100
0f5779e054b19d688b1e693fe3af0c2c9b386ba4,Expert 9,,Expert-2FA,2026-02-20T19:18:48.431000,2026-02-20T19:19:09.286000,20.855,64,78
0f5779e054b19d688b1e693fe3af0c2c9b386ba4,Expert 8,,Expert-2FA,2026-02-21T10:24:07.994000,2026-02-21T10:24:44.947000,36.953,97,38
0f5779e054b19d688b1e693fe3af0c2c9b386ba4,Expert 12,,Expert-2FA,2026-02-22T17:22:22.535000,2026-02-22T17:22:36.265000,13.73,89,76
0f5779e054b19d688b1e693fe3af0c2c9b386ba4,Expert 10,,Expert-2FA,2026-02-25T14:46:11.370000,2026-02-25T14:46:54.033000,42.663,6,5
7366cdda827c3c4287f12f84a8be673f638bf0ad,Expert 9,,Expert-2FA,2026-02-20T20:09:45.980000,2026-02-20T20:10:21.169000,35.189,48,55
7366cdda827c3c4287f12f84a8be673f638bf0ad,Expert 8,,Expert-2FA,2026-02-21T10:31:49.203000,2026-02-21T10:32:25.128000,35.925,30,68
7366cdda827c3c4287f12f84a8be673f638bf0ad,Expert 12,,Expert-2FA,2026-02-22T17:18:57.276000,2026-02-22T17:19:16.156000,18.88,54,62
7366cdda827c3c4287f12f84a8be673f638bf0ad,Expert 10,,Expert-2FA,2026-02-25T15:39:15.222000,2026-02-25T15:39:39.048000,23.826,0,0
b7d093ea46ae1c7294264f7dc2a1c6c6e899a894,Expert 9,,Expert-2FA,2026-02-20T19:47:02.141000,2026-02-20T19:49:36.207000,154.066,74,99
b7d093ea46ae1c7294264f7dc2a1c6c6e899a894,Expert 8,,Expert-2FA,2026-02-21T10:06:16.402000,2026-02-21T10:06:58.510000,42.108,71,98
b7d093ea46ae1c7294264f7dc2a1c6c6e899a894,Expert 12,,Expert-2FA,2026-02-22T17:12:45.088000,2026-02-22T17:13:00.275000,15.187,88,100
b7d093ea46ae1c7294264f7dc2a1c6c6e899a894,Expert 10,,Expert-2FA,2026-02-25T14:57:08.764000,2026-02-25T14:57:41.627000,32.863,85,100
7c0612043467eaad9def4b31caf02851aadfe9a5,Expert 9,,Expert-2FA,2026-02-20T19:23:47.945000,2026-02-20T19:26:01,133.055,94,97
7c0612043467eaad9def4b31caf02851aadfe9a5,Expert 8,,Expert-2FA,2026-02-21T10:19:48.140000,2026-02-21T10:20:03.883000,15.743,98,65
7c0612043467eaad9def4b31caf02851aadfe9a5,Expert 12,,Expert-2FA,2026-02-22T17:13:25.635000,2026-02-22T17:13:41.216000,15.581,100,100
7c0612043467eaad9def4b31caf02851aadfe9a5,Expert 10,,Expert-2FA,2026-02-25T15:29:19.470000,2026-02-25T15:29:35.261000,15.791,100,100
6ee9083ba928af5973cc227488d5197bdb316776,Expert 9,,Expert-2FA,2026-02-20T19:45:58.379000,2026-02-20T19:46:33.710000,35.331,71,82
6ee9083ba928af5973cc227488d5197bdb316776,Expert 8,,Expert-2FA,2026-02-21T10:28:46.726000,2026-02-21T10:29:33.247000,46.521,45,71
6ee9083ba928af5973cc227488d5197bdb316776,Expert 12,,Expert-2FA,2026-02-22T17:22:03.352000,2026-02-22T17:22:22.436000,19.084,62,38
6ee9083ba928af5973cc227488d5197bdb316776,Expert 10,,Expert-2FA,2026-02-25T14:56:00.849000,2026-02-25T14:57:08.614000,67.765,64,63
5a8f3e7918c18794699b1e70a8178a4c13b7e989,Expert 9,,Expert-2FA,2026-02-20T19:45:44.360000,2026-02-20T19:45:58.282000,13.922,73,41
5a8f3e7918c18794699b1e70a8178a4c13b7e989,Expert 8,,Expert-2FA,2026-02-21T10:30:52.994000,2026-02-21T10:31:03.679000,10.685,99,32
5a8f3e7918c18794699b1e70a8178a4c13b7e989,Expert 12,,Expert-2FA,2026-02-22T17:19:25.917000,2026-02-22T17:19:42.405000,16.488,87,50
5a8f3e7918c18794699b1e70a8178a4c13b7e989,Expert 10,,Expert-2FA,2026-02-25T15:32:44.257000,2026-02-25T15:33:15.460000,31.203,89,50
9800c67c4d73bb9ca75d8d54e75154e9359fdb2a,Expert 9,,Expert-2FA,2026-02-20T19:49:36.287000,2026-02-20T19:50:21.381000,45.094,83,96
9800c67c4d73bb9ca75d8d54e75154e9359fdb2a,Expert 8,,Expert-2FA,2026-02-21T09:59:17.273000,2026-02-21T09:59:54.916000,37.643,52,43
9800c67c4d73bb9ca75d8d54e75154e9359fdb2a,Expert 12,,Expert-2FA,2026-02-22T17:17:43.302000,2026-02-22T17:18:05.527000,22.225,95,51
9800c67c4d73bb9ca75d8d54e75154e9359fdb2a,Expert 10,,Expert-2FA,2026-02-25T15:34:20.682000,2026-02-25T15:35:36.604000,75.922,75,62
70ec01d158700aa2927ad5f850889859c626410e,Expert 9,,Expert-2FA,2026-02-20T20:09:18.871000,2026-02-20T20:09:45.859000,26.988,52,73
70ec01d158700aa2927ad5f850889859c626410e,Expert 8,,Expert-2FA,2026-02-21T10:26:11.850000,2026-02-21T10:26:43.549000,31.699,23,62
70ec01d158700aa2927ad5f850889859c626410e,Expert 12,,Expert-2FA,2026-02-22T17:14:06.504000,2026-02-22T17:14:26.756000,20.252,50,62
70ec01d158700aa2927ad5f850889859c626410e,Expert 10,,Expert-2FA,2026-02-25T14:46:54.192000,2026-02-25T14:47:35.415000,41.223,28,62
3fc124f455111cfabfe4efd53c094b70445d44db,Expert 9,,Expert-2FA,2026-02-20T19:45:38.472000,2026-02-20T19:45:44.242000,5.77,98,98
3fc124f455111cfabfe4efd53c094b70445d44db,Expert 8,,Expert-2FA,2026-02-21T10:19:37.438000,2026-02-21T10:19:47.984000,10.546,100,50
3fc124f455111cfabfe4efd53c094b70445d44db,Expert 12,,Expert-2FA,2026-02-22T17:24:25.679000,2026-02-22T17:24:38.525000,12.846,100,95
3fc124f455111cfabfe4efd53c094b70445d44db,Expert 10,,Expert-2FA,2026-02-25T15:35:36.761000,2026-02-25T15:35:51.748000,14.987,100,50
10db625af733fd61b42bd98ffaffb7a2b5eeb400,Expert 9,,Expert-2FA,2026-02-20T19:14:55.919000,2026-02-20T19:18:48.319000,232.4,95,80
10db625af733fd61b42bd98ffaffb7a2b5eeb400,Expert 8,,Expert-2FA,2026-02-21T09:59:55.069000,2026-02-21T10:00:26.393000,31.324,48,78
10db625af733fd61b42bd98ffaffb7a2b5eeb400,Expert 12,,Expert-2FA,2026-02-22T17:18:32.091000,2026-02-22T17:18:48.366000,16.275,100,88
10db625af733fd61b42bd98ffaffb7a2b5eeb400,Expert 10,,Expert-2FA,2026-02-25T14:52:47.549000,2026-02-25T14:53:12.046000,24.497,100,97
1c2886437147b98082b6d622f464a5ad12424c32,Expert 9,,Expert-2FA,2026-02-20T19:14:40.995000,2026-02-20T19:14:55.829000,14.834,74,97
1c2886437147b98082b6d622f464a5ad12424c32,Expert 8,,Expert-2FA,2026-02-21T10:21:05.160000,2026-02-21T10:21:32.254000,27.094,99,50
