hash,evaluator_type,evaluator,score
4fd807b6360addbb4ce55cdf773a0dfd10aee829,model,cometkiwi_xl,0.821570754
4fde45543cf5852c810f649ada7ed3ceda6f86f7,model,cometkiwi_xl,0.825077653
4feb51273ee0b31101848b5b60cd0925504f8b2b,model,cometkiwi_xl,0.837439418
4ff080df6db87d5f67c65b8d235dd665c7d618eb,model,cometkiwi_xl,0.871718764
505c9a01450dec3b6035bdbd4e70b1c2f779480f,model,cometkiwi_xl,0.763368964
50e22042ea676a4ed7f8bbad8f871e8be6d490e0,model,cometkiwi_xl,0.339891702
51df3b4fab40b799a9c752b3986e239e36d37d68,model,cometkiwi_xl,0.860860586
524eda58d4acaa66c5c406a5e4b03a180f795b79,model,cometkiwi_xl,0.883715153
52744b81b0de7b9bcb641c126f4e588ae21f5b77,model,cometkiwi_xl,0.783090234
52755fa969d14c9da462da7a4ab72aeddf76677b,model,cometkiwi_xl,0.863863111
540879588e27ef1210a76a6fe68cfd3b71562376,model,cometkiwi_xl,0.483852357
54359003d63c21718a1bb2cdffd612ed5a36665b,model,cometkiwi_xl,0.899115622
54e535bfc9b712db9ddde27e91d4b3df6301f958,model,cometkiwi_xl,0.802185893
552c8256981a68859261b897beba8967ba801956,model,cometkiwi_xl,0.809947848
5530ecaa590332062e60c111c32ef1a2b58f19ce,model,cometkiwi_xl,0.808565915
57a6d6dec8df8c877accb47a466287af33cc45d0,model,cometkiwi_xl,0.902957439
57a8c4813084fe9fd5bb8f4a133ff67e4e3c333f,model,cometkiwi_xl,0.841738105
5884b921b6045758e688dd8a4503bb7dedc6ced2,model,cometkiwi_xl,0.717611313
5912721c0e8016a4306b8cf9097e1a0949e0ba72,model,cometkiwi_xl,0.810846806
596aa72ed7f02be1f079a612aa51a71e00a345cc,model,cometkiwi_xl,0.846541107
5973d5f07ab3995e36b54659fc111e4899d2daee,model,cometkiwi_xl,0.643338859
59e4b34d48b33165d1f0f310a5386cdb1c780a16,model,cometkiwi_xl,0.808600366
59e9d3c51b9f01bd82a8606d833151f5d280b1cd,model,cometkiwi_xl,0.79261148
59ef7fed61892f3648e22a2f1367adb42232fcbf,model,cometkiwi_xl,0.884163737
59f8c61bda6261f7b1aa80d9d0229df7df1c2186,model,cometkiwi_xl,0.09232036
5a216c9a2e97c03d914aa46f0c991f71670e4994,model,cometkiwi_xl,0.626376152
5a3710f12b77ffbf1b4b456d0d65dcf92ee80c7b,model,cometkiwi_xl,0.782353282
5a410f62cf45825abe4d5b1916fce0c9f52a4fc2,model,cometkiwi_xl,0.783991456
5a622df002584594ebe07f5f51135319f9abd314,model,cometkiwi_xl,0.182154894
5a8f3e7918c18794699b1e70a8178a4c13b7e989,model,cometkiwi_xl,0.769676685
5a97bd5f8c4aefe23e817891de768c7ede94729b,model,cometkiwi_xl,0.855202913
5b69ba988b4260adf1f70454a43cda4d62249f26,model,cometkiwi_xl,0.805359244
5bd18b45a4f7344f74342d7042d90f2d9b5e3318,model,cometkiwi_xl,0.400573969
5bd1bbeebda925d86e6d5dcb466eb634d4671b4a,model,cometkiwi_xl,0.797363579
5bda658268f064d07092af410c7d704295d4eb44,model,cometkiwi_xl,0.752047956
5bf7d84c816b60b078f60257756861ec6fced931,model,cometkiwi_xl,0.745525002
5c006b0ffbeeabbf6b3ed05cc7df5ca5d1bfd2d4,model,cometkiwi_xl,0.840241075
5ca7d264065f2382a7566d45c563d917b5f64119,model,cometkiwi_xl,0.881723285
5dfb39c732324e56e7fc9a8021372b436457993c,model,cometkiwi_xl,0.864605725
5f4f7a72ff19350fda913b65aec3ab1024f39915,model,cometkiwi_xl,0.662248194
5f6ba84fda45b37c463868fcd15b0e1ecea468d1,model,cometkiwi_xl,0.834644675
5fed58786510ad0682b40692d488475832666b77,model,cometkiwi_xl,0.834783375
600895147473f1c069d71f01cdd43dc7bfd5e6a1,model,cometkiwi_xl,0.823744178
60cabe417660a4ecbc23c4bdd05fa708c774c9ff,model,cometkiwi_xl,0.668038249
614885e3c2594757ae2ed13ddb2811a365f58ea6,model,cometkiwi_xl,0.747595429
615cbc34a390f19b6b0b6f9f0cd9c2840fd72abe,model,cometkiwi_xl,0.81952703
6190e519c3cc31ce568b6226cb8f5ec710fc6a75,model,cometkiwi_xl,0.864620805
61e994abe0fa4be25267edf541b83f28f6c28c02,model,cometkiwi_xl,0.588103592
624d25fb41f9cf4b55d04c8eb436377c3a45ce6b,model,cometkiwi_xl,0.620408356
625860f5cec49b1291e769ce25ce945a459658dd,model,cometkiwi_xl,0.853069663
6265e84b04bcdd0e191208e0a16324d51b19d44e,model,cometkiwi_xl,0.73112762
627af4005c08984c5b415d1bbedbe7ab0b698a92,model,cometkiwi_xl,0.823438048
627af443c5ade76c682f9363c7499cf370207476,model,cometkiwi_xl,0.831396103
62d10eef6d9f72c630b79b011433419831198813,model,cometkiwi_xl,0.828584492
62f76021b76144777ae88c378fba40313c0f161d,model,cometkiwi_xl,0.368881732
634eced402d1526420b8d937a7d8079d2ea07b0f,model,cometkiwi_xl,0.596181631
635dfcd33fff0c96f473dc83aa88a2e52f901800,model,cometkiwi_xl,0.244677573
63851d693c8ea2f9cda2aa8b2a152b82eaf92624,model,cometkiwi_xl,0.791382253
63ce72833447e73846044f9af3b0101914ef66d9,model,cometkiwi_xl,0.754327297
63e14c466cabbaeda76b9d297b79a2c8aa606d4b,model,cometkiwi_xl,0.819151819
6443d2eb4e2a5bf8fdd02ebd347f9ef9ef454852,model,cometkiwi_xl,0.784269154
648a460dce478d3e2ef0ea59424e3e31dee4bbe5,model,cometkiwi_xl,0.579526126
64fef683ead61f8abb2fea03183942b00b1b5981,model,cometkiwi_xl,0.723420739
66017b23a574099ddad764fe7dfb1d1f758697c9,model,cometkiwi_xl,0.628725648
66321b63b2e2eb79c91488697f05647dea7389f2,model,cometkiwi_xl,0.819472551
667cf1052c8d71355a7e5ccaa16b5d3765a74c0b,model,cometkiwi_xl,0.873243153
6681e076a045194d31d4b0ec3ff9bb5d0952bc5c,model,cometkiwi_xl,0.821451724
668b6c00d39f2f3ff61628316f2270f473ac214c,model,cometkiwi_xl,0.743271112
66b6ada4122e3030f8d14409eed4a15d7f6abef1,model,cometkiwi_xl,0.716265202
6732d65ee083db463495f5002f1e2ed6816d401e,model,cometkiwi_xl,0.702873945
677c09fd1cb5e165b4554158fbce27c9fc7e5692,model,cometkiwi_xl,0.909034729
67d5029946343113c464a53c894592441395c592,model,cometkiwi_xl,0.847139835
6807a3f03af28e8ed7dee4318280409f4b421aae,model,cometkiwi_xl,0.177846909
687dfa8d5f02ab11cae0df93145618ef6da711cf,model,cometkiwi_xl,0.577512681
68f16001979b161e4143c38bccfa02c80cba9b41,model,cometkiwi_xl,0.707133591
691e22a596f631751240365c7b490de6a00e9ecb,model,cometkiwi_xl,0.875880599
69f066d936be63ab45b8386b65f33ceb6363684d,model,cometkiwi_xl,0.856620252
6aedc5f06f19df8c689befc6f52c8b4d9b037978,model,cometkiwi_xl,0.774801254
6aef29ca62aa30955bb2d58932f5abf88c6bdf4e,model,cometkiwi_xl,0.758564591
6b38335a2be98bdf7543fdfe6de5c7d9592d235a,model,cometkiwi_xl,0.659862518
6bb8fd4fb7b23fb77e661d72ca5ee0165d78e330,model,cometkiwi_xl,0.864950776
6bdf17a7a51de0cedba57bde46ecd6260e23d670,model,cometkiwi_xl,0.630576968
6c003c37a4cf1198c0e4d418a43b3c9ed9deb849,model,cometkiwi_xl,0.736386001
6c8f578e95d5f43c4f33875eab9d5093ad040693,model,cometkiwi_xl,0.696075141
6ce0aaefa81a6268c2f528bd1799c26cc32b65b6,model,cometkiwi_xl,0.824428082
6cfd852a2b2ad49df219ab4e1f291e072b9b5e19,model,cometkiwi_xl,0.702181935
6d57b5d755d5d60b6e775a8a7bb8b9c69973181d,model,cometkiwi_xl,0.912078381
6d999b0f65e5187f50c6f0b042cc0e21048c6834,model,cometkiwi_xl,0.754351854
6dd5a74f64c233a27631332474690437d6bc376b,model,cometkiwi_xl,0.661613584
6e1cd320f7b92c117c658a182f78c8786758af9e,model,cometkiwi_xl,0.840613484
6e83fa175403daa642bf94db05c7fce5adbc63b3,model,cometkiwi_xl,0.670869112
6ee9083ba928af5973cc227488d5197bdb316776,model,cometkiwi_xl,0.854479313
6faed76ad73112b3c1e977ac3963de31759414c1,model,cometkiwi_xl,0.822799087
7021b5bdb3906e2b71eb69f69fc3f8c013f2ca23,model,cometkiwi_xl,0.661166668
70574301b4de22f990c04ff68a396b115330d257,model,cometkiwi_xl,0.109960414
706d25f785135993dc3daa10b9138ed7a9b1f485,model,cometkiwi_xl,0.526632547
70ec01d158700aa2927ad5f850889859c626410e,model,cometkiwi_xl,0.492106855
715370cf743261d8ea19cee5296bf13ca28a47d4,model,cometkiwi_xl,0.841708004
717e20d92fcbc0e7a400c76aa571ffbff23c7890,model,cometkiwi_xl,0.883582175
7193ee33487b0bdc8a9cf5418dc184ef10c01505,model,cometkiwi_xl,0.732374847
72464269d274f3c94553180494f04424aff5f6e8,model,cometkiwi_xl,0.330887258
72b09adea2dbd65a3d99dfa431c034c14180156c,model,cometkiwi_xl,0.7560848
7306af179b5d7b27dcea44fe5a1e9e7ce9a8e293,model,cometkiwi_xl,0.218519211
73092c2e504c33393335ee01bfc42184765d0127,model,cometkiwi_xl,0.209744424
73139f821cf76aa99088ae158e553b21b4ee9294,model,cometkiwi_xl,0.803321123
7366cdda827c3c4287f12f84a8be673f638bf0ad,model,cometkiwi_xl,0.41385895
7376e654bd15452119a191573d7993c691f722fe,model,cometkiwi_xl,0.820124388
73920e096c5cd1cb8f72df3b044834b4d4e01c60,model,cometkiwi_xl,0.815410733
73dd7fa8e40ea55ee181d1688566f49c95977999,model,cometkiwi_xl,0.183387578
740813a7ec6c2c013d7fc310087710b430b7cef3,model,cometkiwi_xl,0.820611119
7484b50767d5c76573aea11204382a0e56794f3b,model,cometkiwi_xl,0.788935184
74af4d1a59e6b86e2ff912c49ab0e277ef16c1aa,model,cometkiwi_xl,0.903500438
74ca3fa88f968d07c8a0ba8e1cdad0bb87ca2a76,model,cometkiwi_xl,0.876640201
74f60d919990a51a48b0b06c9705218c18d243f3,model,cometkiwi_xl,0.846569717
757d25c3fbf701c83ba11ef17aea33165a8a14ec,model,cometkiwi_xl,0.907991052
759d1a60fe07bfe8399ad84f1eaa7dcdde9f96e9,model,cometkiwi_xl,0.915826321
75f52bc727df25d8f6d140188e51d5355aa9d146,model,cometkiwi_xl,0.853031516
76a1dcd899ce7e64ec3f43abe0655cd57f6a9af4,model,cometkiwi_xl,0.680755377
76af39b0e2956dd2e0e3abe9bed5c8d598f96bc4,model,cometkiwi_xl,0.692059994
76c76bb280987469d38fceee3fc9a5f775df8d7e,model,cometkiwi_xl,0.469659567
76da88fa9eebbee40b0b6dd3e35caccde914caa0,model,cometkiwi_xl,0.72161001
772bf159801b6e593efc34f0bd942f06598531d3,model,cometkiwi_xl,0.731020451
77b3f250ca0b226f7fe5830a56a5896336501073,model,cometkiwi_xl,0.81008929
77db35356118ed694bea7ea6f88f5b3906794a41,model,cometkiwi_xl,0.676818132
77ed6564217f1668b8a9e66ad5d4f1da0adc3084,model,cometkiwi_xl,0.813919783
786b59baccb25433ab104ebed3b6591deaf58d45,model,cometkiwi_xl,0.821044505
78c26754943a165217dc03b8d60dd35ef25aaf31,model,cometkiwi_xl,0.811680913
79050668ea67e5002f3981ab670c7daa3a0fad94,model,cometkiwi_xl,0.365344107
7984573af8ba53b59e14e25b06bc3f1bffd601bc,model,cometkiwi_xl,0.819554448
79a11817f8d4a98307e0824c80868ace5865b093,model,cometkiwi_xl,0.669796705
7acab7af1924573bdb069d1313f75643a2b38059,model,cometkiwi_xl,0.710499167
7acbf2fa270e2974b849b7443db161f187d81c94,model,cometkiwi_xl,0.557722926
7b1b1199d9074b93f3a94be770f42cec03ca106c,model,cometkiwi_xl,0.816926897
7b1dbe275c4a2c6f6e5e766d0415154d0bd2f9f2,model,cometkiwi_xl,0.418395787
7bb2718a0fab197e0a2ef683016e7d168d2d9bf7,model,cometkiwi_xl,0.752861857
7be27a850e3aae8e5b2c659cfe94f320c47a8913,model,cometkiwi_xl,0.920447171
7c0612043467eaad9def4b31caf02851aadfe9a5,model,cometkiwi_xl,0.798852861
7cadf4089358465625975004263aee218b5ef87e,model,cometkiwi_xl,0.824257255
7cb8d092815d8cbfc8eb573959f17706eccbf795,model,cometkiwi_xl,0.838679492
7cdeac426487a3667b732e97fc22928c93bad643,model,cometkiwi_xl,0.809161246
7d1085dfc45ee68b3831119abded38d6b25b7bfa,model,cometkiwi_xl,0.833464384
7d19a7d1f51c00862d47e84405e842a4282e9a5f,model,cometkiwi_xl,0.806721449
7d7487e04e516d9b48cf77dedd9b4d72c9ad3ffd,model,cometkiwi_xl,0.842601955
7d9408dfccf044b80481097acdd09bd7790ff82e,model,cometkiwi_xl,0.841437817
7d99d74253cb89ed8d78affc67e0814c1b7eb210,model,cometkiwi_xl,0.749835253
7dd00501cf7148fc5a77efe8f7dd4da42d729d1c,model,cometkiwi_xl,0.876878142
7e2a4ff9d24e0ed97bbdaeb8d000303ade385822,model,cometkiwi_xl,0.784359038
7e848591ddbdc6322625455ee55321ad246edf8c,model,cometkiwi_xl,0.868896961
7ea18bbb2442c0e07a63c7955d2225700e55bff4,model,cometkiwi_xl,0.621585608
7f1455fbc789153c3eb6d33eac5680fe635973e9,model,cometkiwi_xl,0.376522541
7f2cbe9e70848b20a30e7fec876d676c95139aec,model,cometkiwi_xl,0.515060425
7fcd97b629e37c71ede8ac523d4652dba5e18c13,model,cometkiwi_xl,0.326478124
802afa81d4a2159f3a2350484efc329b8878c68d,model,cometkiwi_xl,0.756896019
8095468049f052f02c66e2c6fea4fa88fd95c99f,model,cometkiwi_xl,0.653598785
809b3caf29857829ef87f6162b20b95888c8934d,model,cometkiwi_xl,0.678425133
80a3c2302f88b7d69cb268abcdff81100c5fa3a7,model,cometkiwi_xl,0.870106936
811f3894bc8c81d2b9c0b2fd7c1307796ce0849b,model,cometkiwi_xl,0.827512622
816ff7006d6123b54d3c0d00e475d4b9e57d1ea7,model,cometkiwi_xl,0.658873737
817493942a7e083a1fc2e76b96596bb90a4ac586,model,cometkiwi_xl,0.534344971
81c58f46e907b6b04fa92607d09e5df331251203,model,cometkiwi_xl,0.703176379
81dc4934426641725fb1b1121b6cffe9a17f7c37,model,cometkiwi_xl,0.482861042
81de55bd590f467b90074bd2aa7649af69d94c64,model,cometkiwi_xl,0.82648319
820d4d36c296e174b9cf212f18d2058b6019b4c8,model,cometkiwi_xl,0.260084033
82bac8ec02fdb015b7b3c833de198051b5d06608,model,cometkiwi_xl,0.86900425
82d6235fac22f9f16c833d75201d46a4336b1ec8,model,cometkiwi_xl,0.89016211
839dd8d0a834ba7c493f07cd9b432241588589a0,model,cometkiwi_xl,0.747709751
83d23c6a35d7cadaa100d16ef335b02fc3b8bcb2,model,cometkiwi_xl,0.614844739
8410d3d4b1b09f36b0de2dd82a06bb5751d26101,model,cometkiwi_xl,0.919361353
8420ea670f16c1ae9f06766c1098dc5dfdaca16d,model,cometkiwi_xl,0.817566335
844b89fef440970044adff493188225401199b0f,model,cometkiwi_xl,0.829979777
847d7d0b13b47a8152f4025bf6c94134a4ab7f41,model,cometkiwi_xl,0.637176156
84c8ea6984c09539e31c7599467956c85563c664,model,cometkiwi_xl,0.221344352
84f372c80cf02b332895d7ac8d403b6b109340bf,model,cometkiwi_xl,0.48113066
850f1096ba33bc861164313bf10b9c8d2d6083ed,model,cometkiwi_xl,0.812909901
866a4169a36469bd141957d100eb9d6066fab43a,model,cometkiwi_xl,0.692433536
8694aabe9a1aa232e06032cae723f84492b5c7c0,model,cometkiwi_xl,0.743857503
86a494e92fcd802d0aa2d9f694bd61ede741a6fe,model,cometkiwi_xl,0.684159994
86c40ccddd5122fbe2ff35378ee721dfb4f49a4a,model,cometkiwi_xl,0.396879137
86cef2d2351d2b4f3ef855ea8fa932677a6c24c8,model,cometkiwi_xl,0.596222639
870511221a136dd6798b977b841c406693b527bb,model,cometkiwi_xl,0.863606751
87322fc4317d1d57eb4b367f785d14b731262e0d,model,cometkiwi_xl,0.83895874
879a417739f6bbdf6a6dc4103bbf2dee1c3a6df4,model,cometkiwi_xl,0.686472416
87e0fdac10b0d4ad91fa7cd853ca85bd4919d518,model,cometkiwi_xl,0.146552891
87e3f4b7e87ba2c03a6c3b96da49fd1b433f52b7,model,cometkiwi_xl,0.825967193
89a86aab9a0d10df326a8e96f353e5878e76d654,model,cometkiwi_xl,0.888814628
89ac42a7fe4439a1e1f67760708f3e94f03574dd,model,cometkiwi_xl,0.85814178
89c4a122a8376801acefcbfbff8bc9d8840f1e16,model,cometkiwi_xl,0.318498135
8a00ce7b4498d8ab675a5aac3df18a98329e486e,model,cometkiwi_xl,0.456453472
8af86ee0a6a71ac2404422668bb2e0c7144e8f25,model,cometkiwi_xl,0.815662503
8afc94ec777297fb135510ead03875f1620cd154,model,cometkiwi_xl,0.844597936
8b383df9f61ef668700db1946986fd9b7e26d334,model,cometkiwi_xl,0.562105954
8b70545642cdaf045d34aba9eb1b427d244be8cb,model,cometkiwi_xl,0.176490694
8b728017fb2cd21ead1187aa79feb03c2fc42b91,model,cometkiwi_xl,0.637798905
8bb06c2cbfe1bd099f6445ebe980755d6abcd827,model,cometkiwi_xl,0.144360363
8c0b2bdd79e8ffa37e9465d247cc653ea502ba0b,model,cometkiwi_xl,0.817095041
8c681f138869666c01a9c149764f0dc381a5917c,model,cometkiwi_xl,0.530059636
8cdae10537878476fbe2b84ea51526a7a87a5762,model,cometkiwi_xl,0.678911388
8d7a815fa6e50f38151eb57f6524c99ca7d2f9fb,model,cometkiwi_xl,0.793516397
8d96bc4a573d9f8a43b44b650fb63e022d0a5329,model,cometkiwi_xl,0.356068254
8d99627a9b05a6a05c84cd3afd2ee8ebbe60c1f0,model,cometkiwi_xl,0.742901683
8db50efe8062e579537c5235524b17d60026a407,model,cometkiwi_xl,0.798825085
8e2eb37e7a08b7446fe58d7c2a152397ee4c6769,model,cometkiwi_xl,0.800069213
8e593973388399639eabb0c34b1556b54a26e47a,model,cometkiwi_xl,0.479958057
8e8fd49a9734804f4334ecd15ba615eb6f317bf3,model,cometkiwi_xl,0.84386313
8f15a19f19cb1bcaef07f89c03af33d032a9cfcc,model,cometkiwi_xl,0.663952887
8ffad5ce01f3eca6f0ad37c61162ebdb8c06014c,model,cometkiwi_xl,0.815328121
908aaaa922054ede9e07056680346998ae0929c6,model,cometkiwi_xl,0.522886276
90f24c1c91e46787ba109caed736cfedb293e45c,model,cometkiwi_xl,0.904942453
911f2f825a93e3d27aa26368ad87eb6f54dbcf69,model,cometkiwi_xl,0.707736492
91690e37cac6efa7052d9445c964f6bc30f5d5ba,model,cometkiwi_xl,0.86053133
91836b79076bfdad7e6629ed21b275a3fa5cd30d,model,cometkiwi_xl,0.695675194
9237841c3325714d47158c045c9773e538fd988b,model,cometkiwi_xl,0.7656973
92a6a1086db5b6839414653ca40d11353663cf6d,model,cometkiwi_xl,0.847561061
92e1cdab5303143c39211c1a8a5bb78661c8c0a6,model,cometkiwi_xl,0.349943638
9306d668079f4202c71221b741e004df6f2e444e,model,cometkiwi_xl,0.33422631
9323c63e5368ba99fd44a58845fb914be492153f,model,cometkiwi_xl,0.754704595
9373de2a12b3d5c1a6741d2e0355bf613fb8da97,model,cometkiwi_xl,0.839895427
940ca96d210e50163d7f110b79c45e5c78961eff,model,cometkiwi_xl,0.714364052
948e53aa5d684810ea565fcf5e6cddcc1116e944,model,cometkiwi_xl,0.73165381
94cc72dce14026172816ba199a63b338a7ab48f2,model,cometkiwi_xl,0.732132196
951938ef77dad27019a6f54b7ee55b166a35e573,model,cometkiwi_xl,0.790956974
95c857436753bae3882f6f7e6f5a99ce0016c7d1,model,cometkiwi_xl,0.454840064
95f97c38fffc95d8a7fb9eda04fa8548b750d1c8,model,cometkiwi_xl,0.382968903
960c4962ae7d01a0d297467dcb6c2efc66a8b15b,model,cometkiwi_xl,0.368656725
960d1593ec061fe57d84db73f882d00e51fa155e,model,cometkiwi_xl,0.898178458
96173a3da68bda36f8f1009994a4e7c2f269ef20,model,cometkiwi_xl,0.760990143
96d95c1e2af4c3568cffdc310e5e93c37d697300,model,cometkiwi_xl,0.756157279
970b0b2d794e9642252c562ccaa6c4029fa64155,model,cometkiwi_xl,0.728205204
9723236419333e680a0501e146d84d76f69970fb,model,cometkiwi_xl,0.66075778
973f0b561bc13214f7932fd128eb234669d3fd49,model,cometkiwi_xl,0.769598007
974caa22e2c86ad8ba5073a3d0530e1f870ab09f,model,cometkiwi_xl,0.906883895
974e365b20b72ee7f0e6c6cd1f69a6fc4891e65e,model,cometkiwi_xl,0.72387284
97b3127fac5bbd209a6b0cf1697d59c4ec72cc26,model,cometkiwi_xl,0.832917809
9800c67c4d73bb9ca75d8d54e75154e9359fdb2a,model,cometkiwi_xl,0.759939969
98577d9ca460fc3775ded2cbbcf239d4226027f9,model,cometkiwi_xl,0.891021371
98b40a1aac8bdba3cd10bfc3bc5ced9881a39ca5,model,cometkiwi_xl,0.757277727
98da4c99a9ac210ba9c4ef7e6d75e77f866bf361,model,cometkiwi_xl,0.549530983
98f47229fe5b353fa4e4db73bb2d97d63546018f,model,cometkiwi_xl,0.821009755
98f9f26757059772327c22c57e6a61dd635ffe36,model,cometkiwi_xl,0.525788128
9947f32bf93c2faa909930f1f47c7572c2a9ba44,model,cometkiwi_xl,0.793001413
9960a58f1665446ea2076633c13faf298bd4d043,model,cometkiwi_xl,0.820482254
9982acf081bb0e92cef530eef662145da0ff5969,model,cometkiwi_xl,0.422336578
99e3bd69c4f074cb5f1245ebb33024a42b983484,model,cometkiwi_xl,0.615330219
9a1c480dfed61ec11c278381aa66b0bd65dac3b3,model,cometkiwi_xl,0.676378608
9a4ce16b8d1e962f94e2a8945b6d773bd6b59d6d,model,cometkiwi_xl,0.928626299
9a88fb66675988d4e3e53f5c4d560b406be16adc,model,cometkiwi_xl,0.234504551
9b1300bf13adbf74106d550ced043f7c559984dc,model,cometkiwi_xl,0.099373229
9b6ac8e19de5dac834b702afefc3e7c973e391a9,model,cometkiwi_xl,0.762678444
9c614fe01ff0021d39492317cbbea8dd581a3b16,model,cometkiwi_xl,0.827153265
9ccc67e37a2df75b8227904c2d88832b44550399,model,cometkiwi_xl,0.78906548
9d343d6719b4124d3f760a4a3a879357439ff0fb,model,cometkiwi_xl,0.145322382
9d752b5d4a1432d7553476fbd465af5ae3aa3bf4,model,cometkiwi_xl,0.633054912
9dd983d834b37190ba0a8e993e1290b0e1351045,model,cometkiwi_xl,0.743611515
9dec0a71790ff51afb5e71647e837d72da3fefe1,model,cometkiwi_xl,0.795262218
9df764508baadee51374d408011836430453b867,model,cometkiwi_xl,0.818040729
9f5b41bb78f3cfe47deaa8b2e0644b1ce9abe91a,model,cometkiwi_xl,0.787199616
a02e47b3b09813d2c2cf744337b240ed9b5d24b2,model,cometkiwi_xl,0.748508036
a0773bc3abfaaf905ee13f2b989d8d8e77be70b9,model,cometkiwi_xl,0.761536419
a0791b1392d79d0b7aa5e4ce8c6a1807a1878aad,model,cometkiwi_xl,0.872117937
a12c226d695665706c536efca6a9e9df1d050e45,model,cometkiwi_xl,0.258234113
a19fc8e0d9463026b01e2237b418720ca3ce9b09,model,cometkiwi_xl,0.57966888
a1b4aeefdf1feb3f16ba30dfac6ddc888fcb20d9,model,cometkiwi_xl,0.748936713
a24445327e1e6c399fd3da56df32d59d37a32d38,model,cometkiwi_xl,0.751300395
a25e0a034bea78f541c0b097b7c30742c92b3a74,model,cometkiwi_xl,0.616603196
a2edb76ef8ee4a58202f0d46eb30d40baa01db5d,model,cometkiwi_xl,0.479918599
a34fbb067cbd14cd6a31f48b71723ed4dc0826d9,model,cometkiwi_xl,0.498212278
a3c358d94e8dcdac961fd0af1c647e5917f11b3f,model,cometkiwi_xl,0.895571291
a3c3cf89f0cdc432c495594d8b4478cc92a28a41,model,cometkiwi_xl,0.750133574
a3cbe57f0a37bcc1bbf4392ebd394ea2c33b8afe,model,cometkiwi_xl,0.255757213
a41c848b7e85308a6d59d8754b98ecca5c2a496a,model,cometkiwi_xl,0.222182393
a4621b4421747e1eeb02f3b5553bc86e958bc942,model,cometkiwi_xl,0.776944041
a4c05056fa05c31cd188bb925bd7129a27da63c8,model,cometkiwi_xl,0.552484751
a570791ae346cd4a655e8b9babe6b5814004490c,model,cometkiwi_xl,0.821648955
a57b1f61060d71a65ffadf47cd9e1e6e32775a10,model,cometkiwi_xl,0.84904027
a6193af9be59206bfff0be15c3bd68ebaaf34894,model,cometkiwi_xl,0.88386637
a63f2ac9d9e92876cf10bcaaac9359fc5dc19928,model,cometkiwi_xl,0.811006963
a645da4a68a739b0e75a260be225db5c657d09a0,model,cometkiwi_xl,0.95492661
a65f271f1ab821b4b97bf7c9dc7990c01ac1903b,model,cometkiwi_xl,0.661739111
a6d09b6180fc68829112be619074f860614d6b0e,model,cometkiwi_xl,0.856406927
a6d3d9faa1935f106767724fc62ad990ecfdc7e7,model,cometkiwi_xl,0.825032711
a7cdb9493bcf3398169af61bfa15d46a8d7905d7,model,cometkiwi_xl,0.407883584
a8089d829a0eaec23b831d26142e5c6cca905a01,model,cometkiwi_xl,0.893841743
a809ae6b2d8a9ff09956c23fdff5e4e43c547422,model,cometkiwi_xl,0.743215799
a80d7def3493d223517c0d7d268add2eabbc79ba,model,cometkiwi_xl,0.831410885
a85fe9311b3d8819b5b98a750664b73d9e29062d,model,cometkiwi_xl,-0.008248086
a861081bd228a2833a033c7641331b8da4cf3f75,model,cometkiwi_xl,0.673914313
a8b126ad58c3a9f135a99e99ff322542b936fd2c,model,cometkiwi_xl,0.811074734
a8cd1ded47af69037096210be864861b551d70d4,model,cometkiwi_xl,0.801981747
aa2255a0726d23a5c74a3a902444a96f6b3a9c62,model,cometkiwi_xl,0.819531798
aaaa7aabae54e895cbf69d6c73642e9e09524b6c,model,cometkiwi_xl,0.700001121
aad932c4541f26a3701a62311c1e5ff4b0dab646,model,cometkiwi_xl,0.829606533
ab4cdd2ad313b18a6a2c28f35ba31fcba197438c,model,cometkiwi_xl,0.901012242
ac728865d197f6c4df39a8e83b9a303ee6296702,model,cometkiwi_xl,0.841768861
ad66d76049f2a8dcaf9dba95253e1c0d304b828a,model,cometkiwi_xl,0.868221879
adee43331f7338f0c9c4a72228033be4df4dec86,model,cometkiwi_xl,0.299421251
ae1283e151beac8b1cec137a1415bdd6421ac8ab,model,cometkiwi_xl,0.822822928
ae2820ffc67733defb10442de981e8942ac9c923,model,cometkiwi_xl,0.761511326
ae783a5ee74a975c46411b99e77b93beafe3ef0b,model,cometkiwi_xl,0.849686801
af1c0eeb0a6ca8aa3d40a647071b3ed9704e27a3,model,cometkiwi_xl,0.850111663
af2b64a603f0c7a9c27482f435417aae289ad230,model,cometkiwi_xl,0.778488398
afdb2efa0b45fbc29e29811bc99e856c934de0ef,model,cometkiwi_xl,0.601191938
affab9a235577c4aff1fb28bee7001c64005a0c6,model,cometkiwi_xl,0.779316068
b0346634e17603ebbfd5375942399f28ae13d597,model,cometkiwi_xl,0.78268981
b054601934791d5b361a33980c7a8bf65e310def,model,cometkiwi_xl,0.382592708
b0628b995da51161a4a82bf282d4667334f5239e,model,cometkiwi_xl,0.788975716
b07a35682f257d8dd72a3fd1ca9bfa2dc42663de,model,cometkiwi_xl,0.713130534
b08aad1464629022ccc95ce0c4e6fc662ae1c213,model,cometkiwi_xl,0.442370832
b0f3e51851018d2c7f8f5c7ca5b1970221eaf000,model,cometkiwi_xl,0.393846035
b12d74a0c1efaab95de155263fc339a809eaf80e,model,cometkiwi_xl,0.541267991
