hash,evaluator,evaluator_type,answer,fluency,adequacy
ba79bc783bd4e6f9f220ef0e6c4a488bfb039060,gpt-5.4,llm,,95,78
49c8742029c9794b1d7950e994a53d161209c413,gpt-5.4,llm,,92,88
a26f0b811d47c0fc1e7a77c301d38d218bf14534,gpt-5.4,llm,,78,92
6c9e7d2fa0285d6d37d544668d123babee75114e,gpt-5.4,llm,,78,92
4e688f477221591eddc9321ad965918c0eadf41d,gpt-5.4,llm,,58,88
8ac2a61feaf468196d5dda40c1a474d547c48c4b,gpt-5.4,llm,,86,88
a63f540c1b2350841bee6e25e2e0f183bfb06345,gpt-5.4,llm,,58,88
42a62bfbfed48e41d139907288ad7a6e1cba4cd9,gpt-5.4,llm,,18,62
98056465db6021298ec82eadb4eccc0717fcb675,gpt-5.4,llm,,95,78
1ea361a005c13f54e855a8adaeed87b219554e88,gpt-5.4,llm,,94,96
f06fb255888634081cdd9a5d0144a00cafebb410,gpt-5.4,llm,,72,88
cafbd1d1cea476ba80d570e1d141368293dd41e1,gpt-5.4,llm,,95,98
67c72f06c8aba82cc2923c20acf1176b32883c03,gpt-5.4,llm,,42,68
7b18ff8ae46be6fcbf61e8d511079747eb75dd83,gpt-5.4,llm,,86,88
a30c78347e1f308da9558cbf7d7b18355f00e917,gpt-5.4,llm,,58,72
8776aef5ecdbb5e562aa4b3da4fbfafc0b9189f0,gpt-5.4,llm,,88,86
2fbecbcb8f5d53fef3053fc938e9236ed434f3bd,gpt-5.4,llm,,28,58
b282cd5ebb4ba4ca14c40fbce0f4f8088ec0e43f,gpt-5.4,llm,,62,88
e1b8a5138e8ace5ee8ba7012e2427252fd2f961f,gpt-5.4,llm,,92,72
40f454aebc8d49af509f9bbf3a421ac91714b0e1,gpt-5.4,llm,,95,84
89339c19783627e5c16b618d62dad3df29e35389,gpt-5.4,llm,,88,68
ddf0b2cf4f64be17348cd42e98d3730b2f17c58c,gpt-5.4,llm,,86,96
6ef6859817c33ce96e2650cf4d7f7849b674e793,gpt-5.4,llm,,68,94
80d2b98c9d0b2a9d8281c213f10a117dd897c3e1,gpt-5.4,llm,,95,88
3d4cd2afc234e72acc403077ba1e008e92e9e297,gpt-5.4,llm,,86,58
bdbf2c0998b3fbfdd8a4411ffdb59eaed63a594c,gpt-5.4,llm,,78,94
fe54daef77c9127bb9a300166ad1bfc4e45e1423,gpt-5.4,llm,,86,94
1a35ff973cb30fc33cc0f2cce2fda7e917091b66,gpt-5.4,llm,,92,98
cee99f065364b5eee55a1eecdaa818a24f1381e5,gpt-5.4,llm,,92,88
ed4670e4dd18f27addfc1dba2571bd391859ea97,gpt-5.4,llm,,72,88
9ebb747e656c7adc349a3cfb466e9219550e4756,gpt-5.4,llm,,78,56
4773e1ba7746bccde9e600ac3abb715ab61868ac,gpt-5.4,llm,,78,72
2af92ba457bcf166cd9f1bad78f0a04782f2978f,gpt-5.4,llm,,95,0
8b7b60bc36b0cbcf47a6871303f92a9372dbbcd0,gpt-5.4,llm,,78,42
146a957459c8aee76a9e9095e0bc1e151282805d,gpt-5.4,llm,,78,92
7725d4896be155d0ec8910ca4f0ce148d0c36e52,gpt-5.4,llm,,88,96
0c9d97489eeb68514fc355e66901d0b7a6903969,gpt-5.4,llm,,82,94
e528e9ee577051176561f237074d88bd4c8f3a60,gpt-5.4,llm,,92,98
8ca9fb2dfe297f7582d71e26eafc3f9e60eba2db,gpt-5.4,llm,,78,88
d17fe7dc215db3681a95f70629631c14043d0bdb,gpt-5.4,llm,,95,98
edd539bdcc431669f553e6c4277589b1ea5e51e8,gpt-5.4,llm,,95,88
627af443c5ade76c682f9363c7499cf370207476,gpt-5.4,llm,,95,98
ffbc0059171d9e2ddec3a9837bc84ccbc0c1866e,gpt-5.4,llm,,42,78
20af7bb6971f087b4f24782699aa158f0187514a,gpt-5.4,llm,,95,0
db714b9d220b9460a013913641ebcd944cf3daf6,gpt-5.4,llm,,95,98
5fed58786510ad0682b40692d488475832666b77,gpt-5.4,llm,,78,88
df12d705e368f959fcf73a64f38e748973d5efee,gpt-5.4,llm,,88,96
d9b5deb24c0ce29dae61acabc49c7a5efdd2e29d,gpt-5.4,llm,,92,98
b2ca5f8629a7b5fb2477fa68c53f496a42add35f,gpt-5.4,llm,,95,98
c0cba93840432e5476f93796ed6222493492293f,gpt-5.4,llm,,95,94
ea00b901da45c5edee7d1ab2689e589b3ef42099,gpt-5.4,llm,,55,88
79050668ea67e5002f3981ab670c7daa3a0fad94,gpt-5.4,llm,,86,8
847d7d0b13b47a8152f4025bf6c94134a4ab7f41,gpt-5.4,llm,,58,95
184ba6f68a9c465352b3c635da0b3ad6b5112861,gpt-5.4,llm,,92,98
a570791ae346cd4a655e8b9babe6b5814004490c,gpt-5.4,llm,,72,94
246893396c4b46e9c2d82669a2fbaee53d35417a,gpt-5.4,llm,,62,92
185438f65fc3d29e1dc92041b659cf8d8981ab85,gpt-5.4,llm,,58,88
283d585eb424d9034c4db6c3097593e815d7e9aa,gpt-5.4,llm,,92,96
cf9f2e0669f2afc40a602b68d10dd859a0c6bb8b,gpt-5.4,llm,,78,88
b0628b995da51161a4a82bf282d4667334f5239e,gpt-5.4,llm,,72,86
28fa659fe0e8c092af37b3d50bedb16543b94ed9,gpt-5.4,llm,,95,78
dcc8a1270980858a1977a37b8afe87aad1099b5c,gpt-5.4,llm,,78,88
484f0e7a95deddfa9fee65d6b8f055567ebbb37d,gpt-5.4,llm,,58,92
d8f0435a650053ad13c06078b91535e19e426ff2,gpt-5.4,llm,,95,35
d86cee21c710e9699c77a746da3eaa3fac8c790a,gpt-5.4,llm,,93,88
74ca3fa88f968d07c8a0ba8e1cdad0bb87ca2a76,gpt-5.4,llm,,96,88
4ff080df6db87d5f67c65b8d235dd665c7d618eb,gpt-5.4,llm,,95,96
817493942a7e083a1fc2e76b96596bb90a4ac586,gpt-5.4,llm,,92,88
969a0e4be3d045ab43f026fd4674ff8be3667296,gpt-5.4,llm,,92,96
08bbb49cd73c56f1befd84a3e78f42929423172f,gpt-5.4,llm,,88,84
2127a9b574f5235d17c4e72abadcda893aeef03e,gpt-5.4,llm,,93,88
fb6c74d9f1918fc0bebbd037cdd8a07789bb7120,gpt-5.4,llm,,78,86
8b383df9f61ef668700db1946986fd9b7e26d334,gpt-5.4,llm,,88,18
b6f68060cb80924cfe6f34153ca3ad491ec90e36,gpt-5.4,llm,,92,94
634eced402d1526420b8d937a7d8079d2ea07b0f,gpt-5.4,llm,,94,96
d410695f81b34108d5606efcc44a1fce25e62543,gpt-5.4,llm,,68,88
552c8256981a68859261b897beba8967ba801956,gpt-5.4,llm,,72,94
484fafebc0eed98dcc4c673caa2186a05a72854c,gpt-5.4,llm,,42,78
57a8c4813084fe9fd5bb8f4a133ff67e4e3c333f,gpt-5.4,llm,,92,88
fea474e76fdb59c1c33c9b90a942ea6bddebd48c,gpt-5.4,llm,,95,55
63e14c466cabbaeda76b9d297b79a2c8aa606d4b,gpt-5.4,llm,,72,88
0746ebc49d7a634888072e852c5e4fc28dd62b84,gpt-5.4,llm,,62,78
3dce7e14c7575c7328380fe10d8017951475c34e,gpt-5.4,llm,,95,92
84c8ea6984c09539e31c7599467956c85563c664,gpt-5.4,llm,,18,21
163f6630cd1f55d1416f2892030e72ba8e6636e6,gpt-5.4,llm,,88,88
8694aabe9a1aa232e06032cae723f84492b5c7c0,gpt-5.4,llm,,92,88
6c8f578e95d5f43c4f33875eab9d5093ad040693,gpt-5.4,llm,,78,92
5a3710f12b77ffbf1b4b456d0d65dcf92ee80c7b,gpt-5.4,llm,,72,84
90f24c1c91e46787ba109caed736cfedb293e45c,gpt-5.4,llm,,95,96
fab8f611c4ad7e5facbc10e7b90f9e692cdeddfb,gpt-5.4,llm,,58,88
37ace8d5baf5a707c875ac396f337b3a096d8b12,gpt-5.4,llm,,88,96
f5a0a53aba630dcbc03b4b3d7c1c8dfc95e4a4ae,gpt-5.4,llm,,92,98
f6db262f97dab612d25e1f12831a8d4ba5373750,gpt-5.4,llm,,95,34
4a5d896ece18de4ef4bba5df48ced5ad9afcc48a,gpt-5.4,llm,,58,22
18fbe6e2cb0081293f50aede1a33b6891c8c4832,gpt-5.4,llm,,58,72
e385320dfc9a15d3d199eae7c6658dc8a3dc8cad,gpt-5.4,llm,,95,88
319dadd2e601cc6543ab9eb9d546ffa0a29c421d,gpt-5.4,llm,,78,96
4d9eb93aa149a88da90f6cb9a17802827702ec07,gpt-5.4,llm,,72,45
cfb927e084eb7136f3268d929503f0acc457fa5b,gpt-5.4,llm,,82,88
aad932c4541f26a3701a62311c1e5ff4b0dab646,gpt-5.4,llm,,78,98
7b1b1199d9074b93f3a94be770f42cec03ca106c,gpt-5.4,llm,,88,92
879a417739f6bbdf6a6dc4103bbf2dee1c3a6df4,gpt-5.4,llm,,95,72
2fbb1126373ab74cee5fe2add94a1cb1e753c326,gpt-5.4,llm,,86,96
76c76bb280987469d38fceee3fc9a5f775df8d7e,gpt-5.4,llm,,72,78
33248398de2a6d36fcad0a2087278935677f5430,gpt-5.4,llm,,78,55
0eb4dac1005758d358f9bedb9f05e6ff90608f2b,gpt-5.4,llm,,95,20
dd02bbc9c837713ec897c6d1381b0120f375b6c2,gpt-5.4,llm,,88,98
5b69ba988b4260adf1f70454a43cda4d62249f26,gpt-5.4,llm,,78,72
e9010ca4b313bd7e8604ce3049d6f5014c11c8f2,gpt-5.4,llm,,96,97
52744b81b0de7b9bcb641c126f4e588ae21f5b77,gpt-5.4,llm,,95,72
178fa37efafd58164a2f8e8ee860b580e6bcf7b3,gpt-5.4,llm,,95,35
9a4ce16b8d1e962f94e2a8945b6d773bd6b59d6d,gpt-5.4,llm,,95,96
524eda58d4acaa66c5c406a5e4b03a180f795b79,gpt-5.4,llm,,95,98
c526a3cd729a7f1a2ff6f6c6e1ea7112870fabf4,gpt-5.4,llm,,95,35
e5f907600efedf74ecd4e16e0726e867dce24723,gpt-5.4,llm,,78,88
dd4e7ad7a086cca50c304fa48f0d63acef501b70,gpt-5.4,llm,,95,88
026a87203f9560006280d25991d7369845fd668b,gpt-5.4,llm,,62,88
028285cd8ea3650c692b577128e5695bc695f65f,gpt-5.4,llm,,92,72
76af39b0e2956dd2e0e3abe9bed5c8d598f96bc4,gpt-5.4,llm,,78,42
97b3127fac5bbd209a6b0cf1697d59c4ec72cc26,gpt-5.4,llm,,95,85
af2b64a603f0c7a9c27482f435417aae289ad230,gpt-5.4,llm,,78,72
2d67968ec039d92321bb0dd45edf5e40283422c8,gpt-5.4,llm,,78,92
7376e654bd15452119a191573d7993c691f722fe,gpt-5.4,llm,,95,95
9dec0a71790ff51afb5e71647e837d72da3fefe1,gpt-5.4,llm,,78,88
6732d65ee083db463495f5002f1e2ed6816d401e,gpt-5.4,llm,,95,95
0c19f87314fd7b1a58a2d0a47e81f98cac2771b4,gpt-5.4,llm,,95,70
68f16001979b161e4143c38bccfa02c80cba9b41,gpt-5.4,llm,,55,70
948e53aa5d684810ea565fcf5e6cddcc1116e944,gpt-5.4,llm,,86,88
14f3741f0bc1225948dcf2b94759dc543243b2fb,gpt-5.4,llm,,92,96
fa35784041a884070789d30fd365d61920ab6ea9,gpt-5.4,llm,,92,96
bdef84ce6ca276a28e4c9bce00c83d02c8491066,gpt-5.4,llm,,72,94
a809ae6b2d8a9ff09956c23fdff5e4e43c547422,gpt-5.4,llm,,58,92
5a216c9a2e97c03d914aa46f0c991f71670e4994,gpt-5.4,llm,,95,72
6cfd852a2b2ad49df219ab4e1f291e072b9b5e19,gpt-5.4,llm,,58,72
fbbd580602218a463be1f46ed6289efb068ae9f2,gpt-5.4,llm,,95,98
06e4e1392574db07353b1ac6e16970dc01196b33,gpt-5.4,llm,,95,2
786b59baccb25433ab104ebed3b6591deaf58d45,gpt-5.4,llm,,95,72
74af4d1a59e6b86e2ff912c49ab0e277ef16c1aa,gpt-5.4,llm,,78,95
dac6e8547443a16d7c7c73428c48329d88d7d65c,gpt-5.4,llm,,62,55
9f5b41bb78f3cfe47deaa8b2e0644b1ce9abe91a,gpt-5.4,llm,,86,88
677c09fd1cb5e165b4554158fbce27c9fc7e5692,gpt-5.4,llm,,95,78
6ce0aaefa81a6268c2f528bd1799c26cc32b65b6,gpt-5.4,llm,,72,88
1abab6bc5ddf68a730eabd9f5f6f85658fc53b94,gpt-5.4,llm,,78,62
c7c7405ae8cb55c8d762032e0e075fe76cd4c633,gpt-5.4,llm,,58,86
844b89fef440970044adff493188225401199b0f,gpt-5.4,llm,,95,88
973f0b561bc13214f7932fd128eb234669d3fd49,gpt-5.4,llm,,95,18
8f15a19f19cb1bcaef07f89c03af33d032a9cfcc,gpt-5.4,llm,,82,88
5530ecaa590332062e60c111c32ef1a2b58f19ce,gpt-5.4,llm,,86,96
3d60c8f8feca917160d787010bbfeebc28eb493c,gpt-5.4,llm,,96,31
8e2eb37e7a08b7446fe58d7c2a152397ee4c6769,gpt-5.4,llm,,78,88
e336656105574f313527ff331fa00764443ab7d8,gpt-5.4,llm,,92,94
940ca96d210e50163d7f110b79c45e5c78961eff,gpt-5.4,llm,,62,88
ae1283e151beac8b1cec137a1415bdd6421ac8ab,gpt-5.4,llm,,82,88
7be27a850e3aae8e5b2c659cfe94f320c47a8913,gpt-5.4,llm,,95,98
fd1486556d90d86d331b4fc4b80a383668e437c9,gpt-5.4,llm,,95,96
d5969d7c372f4204adec13a82af90a396b86904f,gpt-5.4,llm,,92,95
b85c5e0dd860cced371f80ec7c3642d4d8a8dccf,gpt-5.4,llm,,95,4
7cadf4089358465625975004263aee218b5ef87e,gpt-5.4,llm,,78,62
4967f321a1d0f3e70d2f69858ddfd3ecc18793de,gpt-5.4,llm,,84,98
ad66d76049f2a8dcaf9dba95253e1c0d304b828a,gpt-5.4,llm,,92,88
614885e3c2594757ae2ed13ddb2811a365f58ea6,gpt-5.4,llm,,72,42
6190e519c3cc31ce568b6226cb8f5ec710fc6a75,gpt-5.4,llm,,78,88
91690e37cac6efa7052d9445c964f6bc30f5d5ba,gpt-5.4,llm,,95,92
9c614fe01ff0021d39492317cbbea8dd581a3b16,gpt-5.4,llm,,95,98
1db3ca67955ba3523a1bc897aca84927657831c2,gpt-5.4,llm,,95,78
757d25c3fbf701c83ba11ef17aea33165a8a14ec,gpt-5.4,llm,,92,98
eaaf79b98cc2926c54f09ff774473831adcd19cc,gpt-5.4,llm,,90,72
64fef683ead61f8abb2fea03183942b00b1b5981,gpt-5.4,llm,,58,88
0d747bbc3c6dd43581116a2d2c874227cfadc466,gpt-5.4,llm,,78,98
a63f2ac9d9e92876cf10bcaaac9359fc5dc19928,gpt-5.4,llm,,88,86
a2edb76ef8ee4a58202f0d46eb30d40baa01db5d,gpt-5.4,llm,,78,72
28b55c31554a5d612f56c017f2ec7f779529dd79,gpt-5.4,llm,,92,96
467e5d44de17d7763b64d0d2e2e92b364417c433,gpt-5.4,llm,,95,70
0ca3955c0c3b0b1306698a9008c1cedf1c213bb3,gpt-5.4,llm,,88,96
060579c748deb692d1ff2fbd638d70074627f27f,gpt-5.4,llm,,72,78
2b596bf42bf0a16b057c3f0500c5e3ae4b90dd20,gpt-5.4,llm,,92,96
b0f3e51851018d2c7f8f5c7ca5b1970221eaf000,gpt-5.4,llm,,28,72
7f2cbe9e70848b20a30e7fec876d676c95139aec,gpt-5.4,llm,,58,78
72464269d274f3c94553180494f04424aff5f6e8,gpt-5.4,llm,,95,35
c9b6ef480dde0947fa96ab6d62f3b19b8dc30cb1,gpt-5.4,llm,,78,96
a6d3d9faa1935f106767724fc62ad990ecfdc7e7,gpt-5.4,llm,,95,98
06fbe09c6be14d4aa2d8ac2e2bb6462bc578aba6,gpt-5.4,llm,,78,95
a4621b4421747e1eeb02f3b5553bc86e958bc942,gpt-5.4,llm,,78,78
86cef2d2351d2b4f3ef855ea8fa932677a6c24c8,gpt-5.4,llm,,78,88
eb852247cce27c58dd0901143dedb1ac9b6bbaff,gpt-5.4,llm,,86,72
717e20d92fcbc0e7a400c76aa571ffbff23c7890,gpt-5.4,llm,,95,70
6443d2eb4e2a5bf8fdd02ebd347f9ef9ef454852,gpt-5.4,llm,,78,88
0897fb5380bb620907ddc7917fdc86552f1875ae,gpt-5.4,llm,,95,98
257cd4572e0c4d111f954c54371f5eb912ba2c0c,gpt-5.4,llm,,95,84
21e8ed2d9a1562951d380cb25954615e29f7fec5,gpt-5.4,llm,,92,88
fad5d3576790aa0e8beb8cb5daef2ec3947fa6d6,gpt-5.4,llm,,92,82
31d66cc56000c37288bac1958271df27fa104c88,gpt-5.4,llm,,96,78
62f76021b76144777ae88c378fba40313c0f161d,gpt-5.4,llm,,95,35
f784304e48ff216814f401ba80f689d3fb93aa6c,gpt-5.4,llm,,78,86
687dfa8d5f02ab11cae0df93145618ef6da711cf,gpt-5.4,llm,,58,86
a3c358d94e8dcdac961fd0af1c647e5917f11b3f,gpt-5.4,llm,,95,98
79a11817f8d4a98307e0824c80868ace5865b093,gpt-5.4,llm,,92,72
a57b1f61060d71a65ffadf47cd9e1e6e32775a10,gpt-5.4,llm,,95,98
32371a0d21926a6332c579cba56c4f2c442f83b7,gpt-5.4,llm,,96,97
e29761a2773b31f163476f680b3551ce7e4b3a33,gpt-5.4,llm,,92,58
54e535bfc9b712db9ddde27e91d4b3df6301f958,gpt-5.4,llm,,88,96
7021b5bdb3906e2b71eb69f69fc3f8c013f2ca23,gpt-5.4,llm,,78,35
321be8964f0cb22b988d015b6327200fc0336ff5,gpt-5.4,llm,,95,98
7b1dbe275c4a2c6f6e5e766d0415154d0bd2f9f2,gpt-5.4,llm,,95,70
394f4f3f0dd124d36d16c644eaaeb2cdbb5ab548,gpt-5.4,llm,,28,72
715370cf743261d8ea19cee5296bf13ca28a47d4,gpt-5.4,llm,,86,88
025220a191cd00746e235024098587096722ec86,gpt-5.4,llm,,95,95
8095468049f052f02c66e2c6fea4fa88fd95c99f,gpt-5.4,llm,,58,72
a6d09b6180fc68829112be619074f860614d6b0e,gpt-5.4,llm,,88,96
67d5029946343113c464a53c894592441395c592,gpt-5.4,llm,,92,96
82bac8ec02fdb015b7b3c833de198051b5d06608,gpt-5.4,llm,,95,78
409f2a86c6d099210e24616f3cc36af0d7d6258f,gpt-5.4,llm,,42,68
8db50efe8062e579537c5235524b17d60026a407,gpt-5.4,llm,,86,96
481ab944a05bbc7733817885d7501eae1cd56b7d,gpt-5.4,llm,,78,88
4fd807b6360addbb4ce55cdf773a0dfd10aee829,gpt-5.4,llm,,67,93
8e593973388399639eabb0c34b1556b54a26e47a,gpt-5.4,llm,,78,72
d282b1423029bc6d61e936a527755a16d148b1f1,gpt-5.4,llm,,62,94
80a3c2302f88b7d69cb268abcdff81100c5fa3a7,gpt-5.4,llm,,78,94
77ed6564217f1668b8a9e66ad5d4f1da0adc3084,gpt-5.4,llm,,95,88
e684305a55baee99b5e26b80c078d1ff7cf3b18a,gpt-5.4,llm,,62,72
77db35356118ed694bea7ea6f88f5b3906794a41,gpt-5.4,llm,,62,78
13a6fa0a4a0dffa8dbf29f6a82764e4a65bb9988,gpt-5.4,llm,,72,18
cf79d4048efb70c96f8c0303e10503f01694baa5,gpt-5.4,llm,,95,8
d1a1a80944090dd77baa1f3096e79d16a16bda01,gpt-5.4,llm,,88,42
9982acf081bb0e92cef530eef662145da0ff5969,gpt-5.4,llm,,42,55
e3b519cd1b1c7f1619ef8021f3ab48a694588c63,gpt-5.4,llm,,95,35
34cbe32928bd514e1733df1caff2408ed9e51607,gpt-5.4,llm,,78,88
1d1f9f47ab31a71e1727b6f109cf9b7cc33f626c,gpt-5.4,llm,,82,55
40daad4fb4d1d29364dbd57f8c316c2a60b3abd0,gpt-5.4,llm,,92,94
5a97bd5f8c4aefe23e817891de768c7ede94729b,gpt-5.4,llm,,95,90
b0346634e17603ebbfd5375942399f28ae13d597,gpt-5.4,llm,,95,45
b2464c2193c0669b93486d394f53fc52cfa27e3e,gpt-5.4,llm,,78,15
73920e096c5cd1cb8f72df3b044834b4d4e01c60,gpt-5.4,llm,,78,88
ce2090b839d7575936982674483ee199e0b52a90,gpt-5.4,llm,,78,72
ee9fdf8d6f86c60dfdb9f95346351608b0d441db,gpt-5.4,llm,,95,55
84f372c80cf02b332895d7ac8d403b6b109340bf,gpt-5.4,llm,,95,92
d74f21e17df866b6f28c3775b18a6fa96908b87d,gpt-5.4,llm,,95,84
dcb78c1ef4e5c9ac865f435705d06ba8e657f509,gpt-5.4,llm,,95,78
98f47229fe5b353fa4e4db73bb2d97d63546018f,gpt-5.4,llm,,78,96
0ce2ddff9d39d5b73f8f27cd027d1c48a55ac509,gpt-5.4,llm,,95,52
fa155140bbc4c8c63b1295d2b7f1419303a906d1,gpt-5.4,llm,,72,22
9a1c480dfed61ec11c278381aa66b0bd65dac3b3,gpt-5.4,llm,,95,18
4f7a4d7429bc6bd6912128eb52a392b915701e79,gpt-5.4,llm,,88,78
70574301b4de22f990c04ff68a396b115330d257,gpt-5.4,llm,,78,18
866a4169a36469bd141957d100eb9d6066fab43a,gpt-5.4,llm,,96,35
4825536698b944be7ba6c68452f8512ddd6690b7,gpt-5.4,llm,,92,36
7dd00501cf7148fc5a77efe8f7dd4da42d729d1c,gpt-5.4,llm,,88,96
89a86aab9a0d10df326a8e96f353e5878e76d654,gpt-5.4,llm,,91,88
d6a9d7e5b14ef7e67a514bc54b9e7df595558dcb,gpt-5.4,llm,,72,92
fc6722ec83328e86f69a0f4bb62401300de331f2,gpt-5.4,llm,,38,58
5ca7d264065f2382a7566d45c563d917b5f64119,gpt-5.4,llm,,72,88
37b9ee3b0ee3879d8ee237564669d1d0eb9b2f04,gpt-5.4,llm,,92,88
a645da4a68a739b0e75a260be225db5c657d09a0,gpt-5.4,llm,,95,98
3ea64cfbe523de55a74835a3d1b52a3da4eaab41,gpt-5.4,llm,,95,88
30097b1c6753307a317d856c3a00d793be1be0f0,gpt-5.4,llm,,96,94
45cee2dfbf73b6b98d8e8ad82b1cf5fe6ba1cc93,gpt-5.4,llm,,72,78
62d10eef6d9f72c630b79b011433419831198813,gpt-5.4,llm,,95,86
014908466f9b88ef920f5a337b41691d42fdd7ee,gpt-5.4,llm,,95,92
b5a7c7d521ccb75e1dc487863cb3d663b2f1002e,gpt-5.4,llm,,95,98
42e6ff768062c19525334c8b2afedd18358802b0,gpt-5.4,llm,,95,78
51df3b4fab40b799a9c752b3986e239e36d37d68,gpt-5.4,llm,,78,96
d9afae27d4a669db6db9df99840b49f8404b5127,gpt-5.4,llm,,68,92
f4966fb881ad0befdbe18815ad439cd1aee6da10,gpt-5.4,llm,,58,22
a7cdb9493bcf3398169af61bfa15d46a8d7905d7,gpt-5.4,llm,,95,35
5bda658268f064d07092af410c7d704295d4eb44,gpt-5.4,llm,,82,31
34d6689ddb6793791a6c42c53d28eb05fe46b4aa,gpt-5.4,llm,,78,22
fbd60ec3ead4fe409592a8ea3c015a03c59ccdf2,gpt-5.4,llm,,86,91
c1bdaab68b357149b7f382064c6343dc439ff91a,gpt-5.4,llm,,95,35
b8f6dd7ae7479186d3b97065fdd405fce96b8592,gpt-5.4,llm,,92,98
96d95c1e2af4c3568cffdc310e5e93c37d697300,gpt-5.4,llm,,78,88
cb61165067f6dc6051bc1309a3f0591283db4b1d,gpt-5.4,llm,,18,22
57a6d6dec8df8c877accb47a466287af33cc45d0,gpt-5.4,llm,,95,96
b7896967004f1f431498f335da96196c06eb9029,gpt-5.4,llm,,72,84
951938ef77dad27019a6f54b7ee55b166a35e573,gpt-5.4,llm,,95,78
a3c3cf89f0cdc432c495594d8b4478cc92a28a41,gpt-5.4,llm,,95,78
908aaaa922054ede9e07056680346998ae0929c6,gpt-5.4,llm,,58,34
2c72574904aedcfa4fadf3fe4a186a146243e4fb,gpt-5.4,llm,,90,70
772bf159801b6e593efc34f0bd942f06598531d3,gpt-5.4,llm,,18,70
be7a769dfff62216336f188f42d15f9536cc177f,gpt-5.4,llm,,95,68
f2dfcf0bcf9577e02e09998eed771caf82f962e9,gpt-5.4,llm,,72,58
3a243d2b19f92827757c11d930f7af75d0cc6665,gpt-5.4,llm,,94,86
505c9a01450dec3b6035bdbd4e70b1c2f779480f,gpt-5.4,llm,,78,82
b328fc73453f760f6e842e2b573eb1ec6cd04ca7,gpt-5.4,llm,,32,38
2618665100be076ad2a4bf4729218161d5e68775,gpt-5.4,llm,,95,20
26e9aa666ef48b9084d39a6ef8ebce19aaa49e3d,gpt-5.4,llm,,72,92
0c6bd822bf1e4a41f46fe8028ac548048f4d8185,gpt-5.4,llm,,95,88
6d999b0f65e5187f50c6f0b042cc0e21048c6834,gpt-5.4,llm,,88,62
6bdf17a7a51de0cedba57bde46ecd6260e23d670,gpt-5.4,llm,,72,92
fe25bcd030f426e30e428fb7ad3057a2d15d6168,gpt-5.4,llm,,86,94
c8c624dbc7c3057ea6e05871ae718ca159be2e49,gpt-5.4,llm,,88,72
11fe7d1a450dfc61f64de8b4c3d75b1dacd08e21,gpt-5.4,llm,,95,82
0c3f576c119b1301a995d1d0fc316277d026cbbb,gpt-5.4,llm,,95,22
7acbf2fa270e2974b849b7443db161f187d81c94,gpt-5.4,llm,,78,72
fa5ff1fe2774dcb101a8dd35bbca2669951b4365,gpt-5.4,llm,,92,22
a12c226d695665706c536efca6a9e9df1d050e45,gpt-5.4,llm,,95,8
9d343d6719b4124d3f760a4a3a879357439ff0fb,gpt-5.4,llm,,58,8
2313b3a64feeb241357ad91bcd106fc99cdc5ee9,gpt-5.4,llm,,78,88
5bd18b45a4f7344f74342d7042d90f2d9b5e3318,gpt-5.4,llm,,72,68
bc3c0ea07a77158fad82caba8a2c6cc567910e09,gpt-5.4,llm,,96,24
3beabab67aef1d01f3931edd9df24b1dbfcef619,gpt-5.4,llm,,42,78
52755fa969d14c9da462da7a4ab72aeddf76677b,gpt-5.4,llm,,82,96
20f004b98f2a09152440a7d75b03d66ae45bdd60,gpt-5.4,llm,,98,22
d2fc8b027bf6addfc2ad9b55283b0ac698548233,gpt-5.4,llm,,42,24
09a09abf254bebadf0414cdec09295097efd0a8e,gpt-5.4,llm,,92,98
b13ab40de07bf1a3d7c898b41025edc071d45179,gpt-5.4,llm,,78,88
2c54683a48b1d8cd125f8e8bfe9830841296e227,gpt-5.4,llm,,78,88
b466d36fe52b190ae7da1e2ec16246f37b027e41,gpt-5.4,llm,,42,72
ff9bcbd0cebacfd79edd3f378adb7201b45a8328,gpt-5.4,llm,,95,94
30201c2be158b57c386767db8ac8b74dca3dfb8e,gpt-5.4,llm,,88,86
07d0763ce73e651b06156a36f39611c25c711610,gpt-5.4,llm,,78,86
624d25fb41f9cf4b55d04c8eb436377c3a45ce6b,gpt-5.4,llm,,92,38
9960a58f1665446ea2076633c13faf298bd4d043,gpt-5.4,llm,,95,92
600895147473f1c069d71f01cdd43dc7bfd5e6a1,gpt-5.4,llm,,95,72
59ef7fed61892f3648e22a2f1367adb42232fcbf,gpt-5.4,llm,,96,98
bc515e0b2e22698ebf2d43848e13530cab176063,gpt-5.4,llm,,72,78
1ce15556a6ecd32e85dba5bb36dde4d76e1c5051,gpt-5.4,llm,,90,92
c050373c67f62d403af007d9eb5d13e0be7e7499,gpt-5.4,llm,,78,22
eadd5204f1ece5acef73a3463a1415f8d1ca7a5c,gpt-5.4,llm,,78,72
fd402cf9179547abfc797792200004d282ad9586,gpt-5.4,llm,,95,90
0e024aa9a3966aa08067505120a4aa4c81b274af,gpt-5.4,llm,,42,8
234a86a6e06755fa59fa48587df22a9215e1035f,gpt-5.4,llm,,95,98
9a88fb66675988d4e3e53f5c4d560b406be16adc,gpt-5.4,llm,,42,33
b7ed63e3e839a47424b597fbe9afe34a02f2bff7,gpt-5.4,llm,,40,55
